,State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Customer service calls,Churn,TOTAL MINUTES,TOTAL CALLS,TOTAL CHARGES
432,MI,112,510,False,False,0,1,False,697.5,270,71.97999999999999
433,SC,78,415,False,False,0,2,False,497.7,337,51.44
434,PA,61,408,False,True,31,0,False,704.3000000000001,255,77.86
435,MT,58,510,False,True,29,1,False,534.7,282,61.39
436,NM,155,415,False,False,0,1,False,714.2,356,69.78
437,OH,100,510,False,False,0,0,True,682.5,280,74.39999999999999
438,WY,113,510,False,False,0,1,False,688.5,325,66.62
439,MI,81,415,False,False,0,2,False,555.9,289,53.53000000000001
440,AR,135,510,False,True,27,1,False,685.5,358,73.94999999999999
441,FL,99,408,False,False,0,0,False,579.1,259,58.89
442,AR,59,510,False,True,29,1,False,492.7,302,49.190000000000005
443,MO,135,510,False,False,0,1,False,601.7,364,68.27000000000001
444,WI,85,408,True,False,0,2,False,720.1999999999999,350,63.08
445,TX,70,510,False,False,0,0,False,536.1,301,44.349999999999994
446,TX,88,510,False,False,0,3,False,563.0,368,54.22
447,NM,55,510,False,False,0,2,False,620.9,348,70.7
448,GA,75,415,False,False,0,1,False,438.49999999999994,260,45.18
449,ID,79,510,False,True,21,4,False,646.8,292,71.67
450,AL,85,408,False,False,0,0,False,613.8,312,57.27
451,KS,86,408,False,True,23,0,False,727.3,295,72.99000000000001
452,SD,91,510,False,False,0,0,False,662.5999999999999,317,60.12
453,LA,149,415,False,True,20,1,False,677.8999999999999,250,69.54
454,OH,97,408,False,False,0,1,True,764.1,327,79.89
455,MA,88,415,False,False,0,1,True,685.5,353,77.1
456,AZ,60,415,False,False,0,2,False,511.59999999999997,228,44.6
457,KY,54,408,False,False,0,2,False,549.2,240,57.44
458,DC,11,415,False,True,28,3,False,597.0,291,60.839999999999996
459,WA,109,415,False,False,0,0,False,469.09999999999997,328,51.400000000000006
460,UT,90,415,False,False,0,1,False,628.6,328,72.0
461,RI,115,408,False,False,0,3,False,685.6,325,60.629999999999995
462,OH,144,415,False,True,18,1,False,433.0,338,39.39
463,NV,91,408,False,False,0,0,False,615.4,253,53.54
464,ND,105,415,False,True,23,0,False,694.5999999999999,291,66.17999999999999
465,NV,71,415,True,False,0,3,True,541.7,321,56.41
466,FL,132,510,False,True,36,3,True,677.0999999999999,335,68.38000000000001
467,MD,112,415,False,False,0,1,False,640.5000000000001,278,60.739999999999995
468,AZ,86,415,False,True,32,3,False,493.6,394,40.239999999999995
469,AL,41,510,False,True,34,2,False,626.7,297,66.57
470,NE,44,415,False,False,0,1,False,656.1999999999999,337,68.53
471,NV,78,408,False,False,0,3,False,509.2,292,44.38
472,IL,149,408,False,False,0,1,False,393.40000000000003,273,33.22
473,WV,72,510,False,True,33,4,True,581.5,278,52.25000000000001
474,MI,139,415,False,True,20,0,False,627.3,377,67.78999999999999
475,AR,74,510,False,False,0,3,False,594.1,242,53.38
476,UT,50,510,False,False,0,1,False,656.3000000000001,327,70.89
477,GA,141,510,False,True,23,3,False,540.1,347,51.22
478,AZ,140,408,False,False,0,1,False,617.0000000000001,358,54.88999999999999
479,ID,99,408,False,False,0,2,False,631.2,305,61.05
480,HI,166,408,False,False,0,1,False,559.1,262,60.589999999999996
481,NV,124,408,False,False,0,1,False,599.1999999999999,323,54.540000000000006
482,MD,74,415,False,False,0,0,False,594.9,280,54.99999999999999
483,GA,117,510,False,False,0,2,False,632.0,310,60.41
484,GA,85,510,False,False,0,3,False,688.3,310,70.5
485,UT,36,415,False,True,16,0,False,420.6,313,44.379999999999995
486,MA,102,510,True,False,0,0,False,615.0999999999999,343,68.66
487,IN,76,415,False,False,0,0,False,751.6,346,73.41
488,VT,165,510,False,False,0,1,False,681.1,317,69.39999999999999
489,IA,130,415,False,False,0,1,False,579.5,298,56.86
490,IN,78,415,False,False,0,0,False,754.3,378,73.02999999999999
491,AL,55,415,True,False,0,1,True,666.0,308,67.42
492,ME,92,415,True,False,0,2,True,644.9,335,57.9
493,RI,129,415,False,True,33,2,False,667.5999999999999,369,57.46
494,MD,18,408,False,False,0,1,False,647.0000000000001,333,69.74
495,FL,161,415,True,False,0,2,False,527.1,301,52.949999999999996
496,CA,93,415,False,True,36,2,False,492.09999999999997,322,53.43000000000001
497,AL,144,415,False,False,0,2,False,657.3,289,65.94
498,ME,75,408,True,False,0,4,True,502.49999999999994,247,55.440000000000005
499,WV,95,415,False,False,0,1,False,502.90000000000003,297,55.989999999999995
500,SD,126,415,False,True,23,3,False,557.6,323,49.83
501,FL,124,415,False,True,28,1,False,735.9,319,75.24000000000001
502,MI,93,415,True,False,0,1,True,663.5,296,69.21000000000001
503,MI,109,415,True,True,26,0,False,652.6999999999999,328,64.43
504,NM,80,510,False,False,0,0,False,637.2,289,63.45
505,AK,41,415,False,False,0,1,False,558.2,222,52.57
506,OH,136,415,False,True,31,2,False,618.9,278,57.769999999999996
507,MO,92,415,False,False,0,3,True,777.4,329,68.68
508,KS,143,408,False,True,24,1,False,655.1,328,64.29
509,MS,118,415,False,True,26,5,True,549.6,342,56.230000000000004
510,VT,193,408,False,True,17,1,False,544.3,315,50.88
511,NE,73,415,False,False,0,3,False,638.5999999999999,290,68.03
512,VA,62,408,False,False,0,2,False,627.5000000000001,296,60.089999999999996
513,DE,30,415,False,True,30,0,False,665.0000000000001,267,67.13000000000001
514,AL,60,408,True,True,29,0,True,603.8,301,72.18
515,ID,148,510,False,True,14,1,False,449.79999999999995,298,43.629999999999995
516,MS,96,510,False,False,0,2,False,595.5,309,53.059999999999995
517,OK,52,408,False,False,0,2,False,506.0999999999999,324,58.07
518,NM,87,415,False,False,0,1,False,575.3,294,58.8
519,WI,41,408,False,False,0,3,False,479.20000000000005,296,55.1
520,WV,112,415,False,False,0,1,False,558.4,302,66.59
521,SC,88,510,False,False,0,4,True,482.49999999999994,247,39.17
522,KY,122,408,False,True,27,7,False,682.6,321,73.66000000000001
523,MO,61,408,False,False,0,2,False,359.00000000000006,282,30.039999999999996
524,IL,87,510,False,False,0,1,False,483.7,355,60.46999999999999
525,OK,176,408,False,False,0,2,False,388.8,330,32.5
526,MI,30,510,False,False,0,0,False,614.0999999999999,325,66.17999999999999
527,NJ,95,415,False,True,22,0,False,450.4,314,33.39
528,ID,46,415,False,False,0,2,False,490.00000000000006,352,45.879999999999995
529,DC,100,510,True,False,0,0,False,622.9,333,52.800000000000004
530,NY,47,415,False,True,37,2,False,606.4,270,57.61
531,AL,77,415,False,False,0,2,False,622.2,270,58.64
532,OR,98,415,False,True,38,2,False,685.1,243,70.08
533,OK,125,415,False,True,36,1,False,374.59999999999997,302,44.93
534,LA,67,510,False,False,0,4,False,632.6,329,71.99000000000001
535,NE,194,408,False,False,0,1,False,566.2,327,46.86
536,TX,128,415,False,True,40,1,False,527.7,296,54.120000000000005
537,UT,190,415,False,True,22,0,False,479.0,290,51.60999999999999
538,OR,165,415,False,False,0,0,False,644.4999999999999,361,66.5
539,NY,59,408,False,False,0,2,False,551.8,333,49.199999999999996
540,AL,47,408,False,True,28,1,False,430.6,288,45.519999999999996
541,RI,150,415,False,True,29,0,False,516.4,243,57.28
542,MN,152,415,True,True,20,9,True,770.3,297,77.67999999999999
543,NC,26,415,False,False,0,3,False,646.1,338,67.84
544,MD,79,510,False,True,31,3,False,434.7,325,44.919999999999995
545,RI,95,510,False,True,27,1,False,658.3,314,58.45
546,WI,69,510,True,False,0,2,True,707.9,309,78.67
547,VT,95,510,True,True,41,5,True,481.6,228,49.129999999999995
548,CT,31,415,False,True,31,0,False,607.3,285,51.03
549,OK,121,408,False,True,31,4,False,649.5,270,69.37
550,AK,111,415,False,False,0,4,True,522.6,273,54.22
551,NY,157,415,False,False,0,2,False,553.3,330,63.59
552,GA,44,510,False,False,0,3,True,748.7,298,82.32
553,UT,61,510,True,False,0,2,False,392.20000000000005,358,37.529999999999994
554,NM,65,415,False,False,0,2,False,569.9000000000001,287,57.46
555,NE,74,415,False,True,25,2,False,503.1,264,54.709999999999994
556,NJ,123,408,False,False,0,0,False,702.2,293,66.39
557,TX,58,408,False,True,20,1,False,654.3,293,64.45
558,MT,74,408,False,False,0,2,True,691.0999999999999,318,64.77
559,CO,125,415,False,False,0,2,False,584.4000000000001,322,49.98
560,VT,80,415,False,False,0,1,False,653.4000000000001,301,61.370000000000005
561,RI,53,408,False,True,18,0,False,642.7,328,61.29
562,WY,99,408,False,True,28,1,False,646.6999999999999,311,66.80999999999999
563,ID,99,415,False,False,0,1,False,485.59999999999997,300,46.44
564,CT,66,415,False,True,29,2,False,726.3,308,73.46
565,ME,97,510,False,False,0,3,False,527.7,282,58.75
566,AZ,75,510,False,True,37,2,False,652.8999999999999,309,57.97
567,MD,85,510,True,False,0,2,False,554.9,295,60.309999999999995
568,IN,108,510,False,False,0,2,False,607.5,282,72.64
569,NC,133,408,True,True,32,2,True,670.3,348,71.86999999999999
570,DE,51,510,False,False,0,1,False,575.8999999999999,316,58.8
571,MN,186,415,False,True,26,2,False,562.4000000000001,316,44.95
572,WI,44,415,True,False,0,1,False,486.8,285,43.13
573,FL,64,408,False,True,31,3,False,653.2,322,69.93
574,WV,44,510,False,False,0,2,True,794.3000000000001,282,77.54
575,SD,114,415,False,True,36,1,False,707.9000000000001,286,81.80000000000001
576,FL,92,415,False,False,0,3,False,659.9000000000001,279,67.09
577,OR,110,408,False,False,0,2,False,481.5,328,50.22999999999999
578,CO,90,408,False,True,30,1,False,565.3000000000001,298,59.33
579,CT,72,408,False,True,21,1,False,725.4000000000001,317,73.1
580,IN,113,415,False,False,0,1,True,810.1,382,78.19
581,PA,171,415,False,True,25,3,False,567.4000000000001,288,63.05
582,NM,104,415,False,False,0,1,False,499.2,324,51.61000000000001
583,ME,165,408,False,False,0,1,False,665.5,263,58.8
584,SD,104,510,False,False,0,0,True,720.9999999999999,305,75.65
585,AR,110,408,False,False,0,1,False,430.9,339,35.18
586,TX,90,408,True,False,0,1,False,649.8000000000001,389,67.01
587,NH,114,415,False,False,0,1,False,415.2,303,43.91
588,OK,101,408,False,False,0,5,True,533.4,301,48.66
589,WI,117,408,False,True,14,1,False,430.4,288,40.089999999999996
590,AL,109,408,False,False,0,2,False,688.6999999999999,306,72.89
591,PA,82,408,False,False,0,1,False,529.3,338,50.739999999999995
592,OK,92,510,False,False,0,2,False,486.50000000000006,318,49.81999999999999
593,ME,82,510,False,True,29,2,False,640.0999999999999,345,67.00999999999999
594,WV,90,415,False,False,0,2,False,649.8,331,64.25
595,HI,87,408,False,True,28,1,False,553.9,301,49.94
596,MN,124,510,False,False,0,3,False,491.20000000000005,251,49.18000000000001
597,NY,39,408,False,False,0,2,False,507.40000000000003,282,49.04
598,AZ,84,415,False,False,0,1,False,506.8,314,52.16
599,OH,75,510,False,True,46,0,False,671.0,305,67.07000000000001
600,MI,102,510,False,False,0,2,False,528.2,310,48.480000000000004
601,MA,62,415,True,False,0,0,True,492.69999999999993,273,53.16
602,WV,143,510,False,False,0,1,False,517.1,288,56.29
603,MI,53,415,False,False,0,3,False,578.9,360,46.470000000000006
604,NM,30,415,False,False,0,1,False,576.1999999999999,362,58.739999999999995
605,MO,112,415,False,False,0,2,True,825.7,326,90.46000000000001
606,RI,129,415,False,False,0,0,False,571.3000000000001,329,57.67
607,NC,63,415,False,True,29,1,False,507.70000000000005,262,46.86
608,WY,28,415,False,False,0,0,False,655.8000000000001,309,65.32000000000001
609,WY,111,415,False,False,0,3,False,579.6,257,56.77
610,PA,91,510,False,False,0,3,False,663.1999999999999,362,67.44999999999999
611,KY,90,415,False,False,0,1,False,659.6,225,62.93
612,OR,151,510,False,False,0,4,False,593.2,373,57.32
613,NV,105,415,True,True,29,1,True,642.1,298,68.15
614,DC,41,408,False,True,37,2,False,658.1,326,70.11
615,UT,48,510,False,True,43,1,False,613.3,276,58.91
616,WA,166,408,True,True,35,2,False,710.3999999999999,388,60.949999999999996
617,FL,79,510,False,False,0,3,False,629.9,386,59.41
618,VA,153,510,False,False,0,1,False,504.40000000000003,306,55.92
619,KS,110,415,True,False,0,0,True,763.2,264,81.81
620,KS,163,415,False,False,0,1,False,666.4,301,64.53999999999999
621,DC,126,510,False,False,0,1,False,434.70000000000005,308,43.21
622,ME,105,408,False,True,33,2,False,488.1,342,56.42
623,LA,172,415,False,False,0,3,False,633.7,308,62.94
624,DC,126,415,False,False,0,0,False,636.3000000000001,315,58.78
625,TX,97,510,False,False,0,3,False,529.3,304,54.019999999999996
626,NJ,95,408,True,True,37,0,True,614.7,292,63.519999999999996
627,DE,87,510,False,False,0,4,False,673.6999999999999,289,70.42999999999999
628,VT,97,415,False,False,0,1,False,489.0,309,46.26
629,GA,76,415,False,False,0,0,True,750.6000000000001,355,83.37
630,TX,140,408,False,False,0,0,False,604.7,303,61.53
631,MT,169,415,False,False,0,0,False,533.9,278,47.97
632,ND,68,408,False,True,22,3,False,557.1999999999999,309,48.07
633,NJ,122,415,False,True,34,2,False,471.70000000000005,302,46.62
634,MO,36,408,False,False,0,2,False,719.5999999999999,324,66.03
635,CO,120,510,False,True,27,5,False,614.2,258,56.88
636,KS,121,408,False,False,0,1,False,526.2,369,52.48
637,NC,64,408,False,True,19,0,False,552.5,319,54.17
638,MT,13,415,False,True,31,1,False,685.1,307,72.80000000000001
639,DE,106,415,False,False,0,0,False,484.6,312,45.81
640,ND,88,415,False,False,0,2,False,549.1,299,53.620000000000005
641,VA,74,408,False,False,0,1,False,582.0999999999999,331,57.0
642,IL,83,415,False,False,0,0,False,597.1,280,62.14
643,OK,49,415,False,False,0,0,False,734.3000000000001,307,73.88
644,CO,111,510,False,True,24,1,False,654.7,312,67.08
645,MT,50,415,False,True,22,3,False,597.7,361,67.53999999999999
646,WV,153,408,False,True,28,0,False,649.1999999999999,223,71.24
647,ME,88,415,False,False,0,1,False,482.70000000000005,348,52.52
648,WI,131,415,False,True,39,0,False,284.3,356,27.54
649,MO,79,408,False,False,0,3,True,735.0,231,75.56
650,NY,140,415,False,False,0,2,False,607.3,326,69.64999999999999
651,CT,105,408,False,False,0,1,False,607.5,251,64.36
652,AR,54,415,False,True,39,3,False,543.1,336,57.47
653,WY,87,415,False,True,22,3,False,583.8000000000001,292,65.3
654,CA,96,510,False,True,31,1,False,569.5,330,58.739999999999995
655,CA,79,510,False,False,0,5,True,592.6,273,56.25
656,MN,55,415,False,False,0,0,False,636.1999999999999,324,59.14
657,AK,130,415,False,False,0,2,False,497.00000000000006,306,58.88999999999999
658,VA,34,415,False,False,0,0,False,478.9,296,47.910000000000004
659,CO,139,415,False,False,0,1,False,445.8,268,45.77
660,MT,109,408,False,False,0,1,True,776.6,284,82.38
661,SD,65,408,False,True,31,1,False,671.8,256,74.3
662,NE,63,415,False,False,0,0,False,720.3999999999999,233,71.07999999999998
663,VT,152,415,False,False,0,3,False,412.69999999999993,306,50.08
664,ND,147,408,False,False,0,1,False,620.4,311,62.01
665,GA,112,415,False,True,22,2,False,681.8,378,64.6
666,OR,120,415,False,False,0,2,False,563.6,323,65.03
667,MT,27,510,False,False,0,0,False,457.8,333,51.66
668,WY,171,415,False,False,0,1,False,639.0999999999999,334,67.96999999999998
669,GA,101,415,False,True,33,0,False,609.6,324,63.5
670,WV,32,408,False,True,26,1,False,728.0999999999999,318,79.07000000000001
671,CT,3,415,False,True,36,2,False,455.4,337,46.8
672,IL,151,408,False,False,0,0,False,491.6,286,52.47
673,CO,60,408,False,False,0,3,False,596.4000000000001,243,54.95
674,DE,119,415,False,False,0,1,False,613.6,263,60.4
675,LA,43,415,False,False,0,1,False,642.0,329,65.63
676,MA,42,408,False,False,0,0,False,520.5,343,60.61
677,IN,84,408,False,False,0,1,False,580.8,291,64.83
678,NY,65,510,False,False,0,0,False,564.0,328,59.05
679,TX,75,415,True,False,0,1,True,766.1,302,77.32
680,KS,116,510,False,False,0,1,False,598.2,293,61.14999999999999
681,WV,107,415,False,False,0,0,False,546.9,269,48.419999999999995
682,NE,189,415,False,True,38,3,False,541.6,308,65.05
683,ND,123,408,False,False,0,1,False,609.6,334,58.46
684,AK,110,408,False,False,0,3,False,548.9,248,49.05
685,CO,63,415,False,True,32,1,False,457.30000000000007,334,33.86
686,ME,176,415,False,False,0,3,False,602.1,289,65.84
687,SC,108,510,False,False,0,1,False,616.0,342,61.96999999999999
688,MN,13,510,False,True,21,3,False,796.7,302,86.38
689,CO,71,415,False,False,0,1,False,544.4000000000001,328,66.29999999999998
690,KS,88,415,False,False,0,2,False,636.5,326,63.61
691,MS,137,510,False,False,0,1,False,522.9000000000001,319,51.92999999999999
692,NE,82,408,False,False,0,4,False,660.1,281,65.27000000000001
693,NJ,92,510,False,True,29,3,False,606.8,336,56.06999999999999
694,WI,165,510,False,False,0,6,False,622.5,302,60.48
695,MT,96,415,False,False,0,1,False,434.9,330,38.6
696,AR,156,415,False,False,0,1,False,533.9000000000001,271,55.2
697,WA,63,408,False,False,0,0,False,638.6,255,60.4
698,NH,37,415,False,False,0,0,False,707.5,274,66.92
699,IA,98,415,False,False,0,0,False,606.1,288,64.49
700,WV,121,415,False,False,0,0,False,410.2,308,38.94
701,RI,94,415,False,False,0,0,False,434.4,319,45.06999999999999
702,KS,99,415,False,False,0,1,False,612.8000000000001,329,61.2
703,MT,163,510,False,True,23,1,False,589.6999999999999,293,56.46
704,MO,161,510,False,False,0,3,False,615.3,294,64.59
705,HI,99,415,False,False,0,1,False,471.29999999999995,271,40.23
706,CO,108,415,False,False,0,1,False,608.9,267,62.97
707,CT,84,510,False,True,42,3,False,657.2,294,60.89
708,ID,83,415,True,True,32,2,False,460.1,324,41.099999999999994
709,DC,139,510,False,False,0,2,False,563.2,259,59.019999999999996
710,TN,69,510,False,False,0,3,False,684.4,301,66.7
711,WY,129,510,False,False,0,4,False,665.5,306,62.38999999999999
712,MO,106,415,False,False,0,2,False,425.4,283,36.58
713,VA,158,415,False,False,0,2,False,643.3,337,66.48
714,SD,168,415,False,True,22,2,False,569.4,261,57.71
715,WV,115,510,True,False,0,1,True,659.3999999999999,326,74.05
716,GA,57,408,True,True,30,2,False,709.9,344,71.63999999999999
717,AZ,67,415,False,False,0,1,False,616.8,291,64.48
718,AK,127,408,False,False,0,1,False,545.5,353,56.22
719,AK,78,510,False,False,0,2,False,653.0,291,63.58
720,CT,100,415,False,True,38,0,False,590.9,270,56.94
721,UT,103,510,False,True,36,6,True,434.09999999999997,287,39.65
722,KY,113,415,False,False,0,1,False,527.9,341,61.480000000000004
723,MI,78,510,False,False,0,3,False,595.7,305,56.64
724,OR,129,510,False,True,36,1,False,602.6999999999999,309,62.0
725,TN,57,510,False,False,0,2,False,593.1,314,56.04
726,WV,82,408,False,False,0,1,False,609.8999999999999,315,54.0
727,NJ,64,415,False,False,0,1,False,645.4000000000001,324,66.81
728,MS,86,510,False,True,39,2,False,643.0,329,73.01
729,ME,151,415,False,True,26,0,False,607.5,338,61.949999999999996
730,WY,94,510,False,False,0,3,True,706.9,264,76.4
731,WY,90,415,False,False,0,2,False,734.0,329,72.41999999999999
732,IN,48,510,False,False,0,2,False,638.2,296,73.21
733,NM,85,408,False,True,37,2,False,583.3,297,62.39
734,NJ,93,415,True,True,20,1,False,544.7,335,57.470000000000006
735,DC,169,415,True,False,0,3,False,538.0,285,40.8
736,UT,68,415,False,False,0,5,True,517.8,268,52.24999999999999
737,KY,91,415,True,False,0,2,True,561.2,345,54.169999999999995
738,KS,68,510,False,False,0,1,False,622.0,295,60.13
